setup,scheme,sum_se,mean_se,tau_p_actual,n_active_ap,n_active_rf,ee_bps_per_hz_per_watt
179,Hybrid#4 (TopAP+greedy),276.9881795719008,5.539763591438016,15,178,1424,1.6436841830001037
180,Random,244.1491497253151,4.882982994506302,15,200,1600,1.307941873528474
180,Gao matching,244.3181998515919,4.886363997031839,15,200,1600,1.308847499204957
180,GC (Liu),244.3662426129452,4.887324852258904,15,200,1600,1.3091048711407782
180,Structured (Chen),244.35707208827287,4.887141441765458,15,200,1600,1.3090557433300336
180,Mussbah,259.64635244393224,5.192927048878645,6,150,594,2.142709150088842
180,MJH weighted-count default,259.64635244393224,5.192927048878645,6,150,594,2.142709150088842
180,MJH weighted-count strict,263.66800582421223,5.273360116484245,4,150,594,2.1758974980679358
180,MJH weighted-power,259.64635244393224,5.192927048878645,6,150,594,2.142709150088842
180,MJH beam-resource matching,261.38680619748993,5.227736123949799,5,150,594,2.157072094716997
180,TopAP (bisect),244.3499234626924,4.886998469253848,15,197,1576,1.3266068323541191
180,Hybrid#3 (TopAP N=8 adaptive),255.70672218169508,5.114134443633902,8,175,1400,1.540015390805692
180,Hybrid#4 (TopAP+greedy),244.34459300822638,4.8868918601645275,15,183,1464,1.4153280475448748
181,Random,271.8618573042311,5.437237146084621,15,200,1600,1.4564028069869526
181,Gao matching,272.0134309006335,5.44026861801267,15,200,1600,1.4572148083962513
181,GC (Liu),272.11705524175113,5.442341104835022,15,200,1600,1.4577699387950958
181,Structured (Chen),272.12852203953554,5.4425704407907105,15,200,1600,1.4578313680689408
181,Mussbah,288.99509097645756,5.779901819529151,7,147,560,2.4428657610610522
181,MJH weighted-count default,288.99509097645756,5.779901819529151,7,147,560,2.4428657610610522
181,MJH weighted-count strict,294.3306745514797,5.886613491029594,4,147,560,2.4879672691408663
181,MJH weighted-power,288.99509097645756,5.779901819529151,7,147,560,2.4428657610610522
181,MJH beam-resource matching,294.9006408945081,5.898012817890162,4,147,560,2.492785175423069
181,TopAP (bisect),272.18222047793813,5.443644409558763,15,191,1528,1.5185209194919604
181,Hybrid#3 (TopAP N=8 adaptive),285.09230095900404,5.70184601918008,9,161,1288,1.845357145211742
181,Hybrid#4 (TopAP+greedy),272.13443657668944,5.442688731533789,15,172,1376,1.66375241436737
182,Random,272.92343239053844,5.4584686478107685,15,200,1600,1.4620898163778848
182,Gao matching,272.95465366380324,5.4590930732760645,15,200,1600,1.4622570731989462
182,GC (Liu),272.89528210394445,5.457905642078889,15,200,1600,1.4619390112711312
182,Structured (Chen),272.8826972303938,5.457653944607875,15,200,1600,1.4618715923056813
182,Mussbah,288.02961837245914,5.760592367449183,9,164,658,2.2019490727215167
182,MJH weighted-count default,288.02961837245914,5.760592367449183,9,164,658,2.2019490727215167
182,MJH weighted-count strict,296.87894409379334,5.937578881875867,3,164,658,2.269601020033077
182,MJH weighted-power,288.02961837245914,5.760592367449183,9,164,658,2.2019490727215167
182,MJH beam-resource matching,295.05105797300536,5.901021159460107,4,164,658,2.255627067731044
182,TopAP (bisect),272.9061701372798,5.458123402745596,15,193,1544,1.5086718761907947
182,Hybrid#3 (TopAP N=8 adaptive),285.3052780352532,5.706105560705064,8,172,1376,1.7442751866838389
182,Hybrid#4 (TopAP+greedy),272.88811533705456,5.457762306741091,15,178,1424,1.6193538641304792
183,Random,268.4916484333193,5.369832968666386,15,200,1600,1.438348116607068
183,Gao matching,266.9169775918812,5.338339551837624,15,200,1600,1.4299123799565068
183,GC (Liu),266.89656660626207,5.337931332125241,15,200,1600,1.4298030353906899
183,Structured (Chen),266.937361699824,5.3387472339964805,15,200,1600,1.4300215805347718
183,Mussbah,281.7978708941832,5.635957417883663,8,148,608,2.3341808290975474
183,MJH weighted-count default,281.7978708941832,5.635957417883663,8,148,608,2.3341808290975474
183,MJH weighted-count strict,292.1630747673772,5.843261495347544,3,148,608,2.4200376174889056
183,MJH weighted-power,281.7978708941832,5.635957417883663,8,148,608,2.3341808290975474
183,MJH beam-resource matching,288.17640757844174,5.763528151568835,5,148,608,2.38701535903508
183,TopAP (bisect),266.93955200219995,5.338791040043999,15,192,1536,1.4824484561395779
183,Hybrid#3 (TopAP N=8 adaptive),282.02740401174964,5.640548080234993,9,168,1344,1.7597383777771405
183,Hybrid#4 (TopAP+greedy),266.90452737530904,5.338090547506181,15,184,1472,1.5386502346770317
184,Random,270.3781221656161,5.407562443312322,15,200,1600,1.4484542258872295
184,Gao matching,270.22005944397813,5.404401188879563,15,200,1600,1.447607461307026
184,GC (Liu),270.49228619961923,5.409845723992385,15,200,1600,1.449065818926532
184,Structured (Chen),270.4989182442371,5.409978364884742,15,200,1600,1.4491013477369845
184,Mussbah,290.70519093790404,5.814103818758081,6,145,597,2.4475971340350875
184,MJH weighted-count default,290.70519093790404,5.814103818758081,6,145,597,2.4475971340350875
184,MJH weighted-count strict,297.5678296344858,5.9513565926897165,3,145,597,2.505377233356602
184,MJH weighted-power,290.70519093790404,5.814103818758081,6,145,597,2.4475971340350875
184,MJH beam-resource matching,292.56824452110556,5.851364890422111,4,145,597,2.463283144305788
184,TopAP (bisect),270.4805660595105,5.40961132119021,15,197,1576,1.4684734166014237
184,Hybrid#3 (TopAP N=8 adaptive),285.4851226830697,5.709702453661394,8,164,1312,1.8187627267980657
184,Hybrid#4 (TopAP+greedy),270.49253725982965,5.409850745196593,15,181,1448,1.5819047941507658
185,Random,323.5783958798393,6.471567917596786,15,200,1600,1.7334556922134252
185,Gao matching,323.5240472701682,6.470480945403364,15,200,1600,1.7331645389473298
185,GC (Liu),323.9500818037934,6.479001636075868,15,200,1600,1.7354468668060365
185,Structured (Chen),323.9666642038168,6.479333284076335,15,200,1600,1.735535701091876
185,Mussbah,341.3734666961194,6.827469333922388,7,159,667,2.6536772691283494
185,MJH weighted-count default,341.3734666961194,6.827469333922388,7,159,667,2.6536772691283494
185,MJH weighted-count strict,351.746594021239,7.03493188042478,3,159,667,2.734313097269462
185,MJH weighted-power,341.3734666961194,6.827469333922388,7,159,667,2.6536772691283494
185,MJH beam-resource matching,347.90312954162965,6.9580625908325935,4,159,667,2.704435806503567
185,TopAP (bisect),323.95764847587833,6.479152969517567,15,194,1552,1.7827624423142898
185,Hybrid#3 (TopAP N=8 adaptive),335.3800367991356,6.707600735982712,8,174,1392,2.029940704927685
185,Hybrid#4 (TopAP+greedy),323.94054365472056,6.478810873094411,15,183,1464,1.876375210627334
186,Random,259.58913441801906,5.191782688360381,15,200,1600,1.390656077239388
186,Gao matching,255.12017793945404,5.102403558789081,15,200,1600,1.3667152389613613
186,GC (Liu),255.19533608946264,5.103906721789253,15,200,1600,1.3671178719078358
186,Structured (Chen),255.19283984409827,5.103856796881965,15,200,1600,1.3671044991648125
186,Mussbah,272.0196410646523,5.440392821293046,7,162,653,2.0989709694023944
186,MJH weighted-count default,272.0196410646523,5.440392821293046,7,162,653,2.0989709694023944
186,MJH weighted-count strict,281.16012457161065,5.623202491432213,3,162,653,2.1695012055732708
186,MJH weighted-power,272.0196410646523,5.440392821293046,7,162,653,2.0989709694023944
186,MJH beam-resource matching,276.84086791563163,5.536817358312633,5,162,653,2.1361727507057666
186,TopAP (bisect),255.2198372904741,5.104396745809482,15,198,1584,1.3794424139652688
186,Hybrid#3 (TopAP N=8 adaptive),271.0207513244168,5.420415026488335,8,167,1336,1.6998113290613088
186,Hybrid#4 (TopAP+greedy),255.22569455901166,5.1045138911802335,15,181,1448,1.492620661196033
187,Random,276.7419352201822,5.534838704403644,15,200,1600,1.4825460815366907
187,Gao matching,276.5356737319287,5.530713474638573,15,200,1600,1.4814411092781896
187,GC (Liu),276.50587683551936,5.530117536710387,15,200,1600,1.4812814830474255
187,Structured (Chen),276.5197293285062,5.530394586570123,15,200,1600,1.4813556928312834
187,Mussbah,292.9996421795933,5.859992843591866,6,161,631,2.285280659687184
187,MJH weighted-count default,292.9996421795933,5.859992843591866,6,161,631,2.285280659687184
187,MJH weighted-count strict,301.7557598209369,6.0351151964187375,2,161,631,2.3535748942836996
187,MJH weighted-power,292.9996421795933,5.859992843591866,6,161,631,2.285280659687184
187,MJH beam-resource matching,298.39570579270963,5.967914115854192,4,161,631,2.327367809424855
187,TopAP (bisect),276.5249372538251,5.530498745076502,15,198,1584,1.4945947423862274
187,Hybrid#3 (TopAP N=8 adaptive),290.8671755361919,5.817343510723838,8,176,1408,1.7431113196335912
187,Hybrid#4 (TopAP+greedy),276.48836294148856,5.5297672588297715,15,182,1456,1.6092057208739272
188,Random,270.64310958178356,5.412862191635671,15,200,1600,1.4498738013309838
188,Gao matching,269.8351783883355,5.396703567766711,15,200,1600,1.4455455985089405
188,GC (Liu),269.7571078186503,5.395142156373006,15,200,1600,1.4451273633141983
188,Structured (Chen),269.75253374453945,5.395050674890789,15,200,1600,1.4451028593457473
188,Mussbah,287.13640815860344,5.742728163172069,7,154,626,2.3067488538034184
188,MJH weighted-count default,287.13640815860344,5.742728163172069,7,154,626,2.3067488538034184
188,MJH weighted-count strict,293.58112531051614,5.871622506210323,3,154,626,2.3585233535911647
188,MJH weighted-power,287.13640815860344,5.742728163172069,7,154,626,2.3067488538034184
188,MJH beam-resource matching,288.02204954693866,5.760440990938773,6,154,626,2.313863772703897
188,TopAP (bisect),269.7762646686599,5.395525293373198,15,195,1560,1.4778886902642865
188,Hybrid#3 (TopAP N=8 adaptive),283.5439451502895,5.67087890300579,8,176,1408,1.6992246013800811
188,Hybrid#4 (TopAP+greedy),269.77747390829484,5.395549478165897,15,187,1496,1.533334763841964
189,Random,269.47945158045496,5.389589031609099,15,200,1600,1.443639919181009
189,Gao matching,269.4269721321428,5.3885394426428554,15,200,1600,1.4433587792793368
189,GC (Liu),269.55504924866744,5.391100984973349,15,200,1600,1.4440449066892902
189,Structured (Chen),269.5535292487377,5.391070584974753,15,200,1600,1.4440367638325236
189,Mussbah,286.4555228040273,5.729110456080545,7,166,659,2.1724765993682076
189,MJH weighted-count default,286.4555228040273,5.729110456080545,7,166,659,2.1724765993682076
189,MJH weighted-count strict,292.7000399976044,5.854000799952088,3,166,659,2.2198349723002586
189,MJH weighted-power,286.4555228040273,5.729110456080545,7,166,659,2.1724765993682076
189,MJH beam-resource matching,287.74246542472474,5.754849308494495,5,166,659,2.18223676283382
189,TopAP (bisect),269.7549290602772,5.395098581205544,15,196,1568,1.4711230452296524
189,Hybrid#3 (TopAP N=8 adaptive),286.40113999869556,5.728022799973911,7,171,1368,1.7598513390262416
189,Hybrid#4 (TopAP+greedy),269.5630181407474,5.391260362814948,15,184,1472,1.5539758924332094
190,Random,233.88125702763375,4.677625140552675,15,200,1600,1.252935305505181
190,Gao matching,235.57215874281962,4.7114431748563925,15,200,1600,1.2619937075508196
190,GC (Liu),235.61127932425092,4.712225586485018,15,200,1600,1.2622032820942015
190,Structured (Chen),235.6552566147553,4.713105132295106,15,200,1600,1.2624388747219037
190,Mussbah,252.2812891843065,5.0456257836861305,6,154,604,2.0411658015397385
190,MJH weighted-count default,252.2812891843065,5.0456257836861305,6,154,604,2.0411658015397385
190,MJH weighted-count strict,255.70142954284876,5.114028590856975,3,154,604,2.068837586311784
190,MJH weighted-power,252.2812891843065,5.0456257836861305,6,154,604,2.0411658015397385
190,MJH beam-resource matching,251.57672130014265,5.031534426002853,5,154,604,2.0354652603911325
190,TopAP (bisect),235.62188125877094,4.7124376251754185,15,197,1576,1.2792211804303721
190,Hybrid#3 (TopAP N=8 adaptive),246.85953219837188,4.937190643967438,8,170,1360,1.5246085364799091
190,Hybrid#4 (TopAP+greedy),235.6482452018859,4.712964904037718,15,182,1456,1.371509817840058
191,Random,264.00723117414907,5.280144623482982,15,200,1600,1.414324452718656
191,Gao matching,263.1752460377232,5.263504920754464,15,200,1600,1.409867389487803
191,GC (Liu),263.1961315378709,5.263922630757418,15,200,1600,1.4099792760957373
191,Structured (Chen),263.2454772902549,5.264909545805097,15,200,1600,1.4102436283406514
191,Mussbah,280.5452937247545,5.61090587449509,7,161,606,2.2053424900081584
191,MJH weighted-count default,280.5452937247545,5.61090587449509,7,161,606,2.2053424900081584
191,MJH weighted-count strict,286.2941912029966,5.725883824059932,3,161,606,2.250534079969054
191,MJH weighted-power,280.5452937247545,5.61090587449509,7,161,606,2.2053424900081584
191,MJH beam-resource matching,282.485663370607,5.649713267412141,5,161,606,2.2205955693576875
191,TopAP (bisect),263.2306591538425,5.26461318307685,15,193,1544,1.4551840004819232
191,Hybrid#3 (TopAP N=8 adaptive),274.7878007658541,5.495756015317082,8,173,1384,1.6715433716177068
191,Hybrid#4 (TopAP+greedy),263.23269807861004,5.264653961572201,15,185,1480,1.5102999650697206
192,Random,244.83653595689808,4.896730719137961,15,200,1600,1.311624299769097
192,Gao matching,245.92874066183626,4.9185748132367255,15,200,1600,1.3174753964026944
192,GC (Liu),245.912665164092,4.9182533032818405,15,200,1600,1.3173892776647789
192,Structured (Chen),245.93622999905818,4.9187245999811635,15,200,1600,1.3175155178520976
192,Mussbah,259.7603768982665,5.19520753796533,7,161,590,2.0522790268880597
192,MJH weighted-count default,259.7603768982665,5.19520753796533,7,161,590,2.0522790268880597
192,MJH weighted-count strict,265.3863525398472,5.307727050796944,3,161,590,2.096727960758837
192,MJH weighted-power,259.7603768982665,5.19520753796533,7,161,590,2.0522790268880597
192,MJH beam-resource matching,263.8538946625148,5.277077893250296,5,161,590,2.0846205285215085
192,TopAP (bisect),245.9368659515661,4.9187373190313215,15,190,1520,1.3784410982806137
192,Hybrid#3 (TopAP N=8 adaptive),256.16663038837993,5.1233326077675985,8,169,1352,1.590191694511696
192,Hybrid#4 (TopAP+greedy),246.00587117896984,4.920117423579397,15,179,1432,1.4527190857475707
193,Random,267.42819670854925,5.348563934170985,15,200,1600,1.4326510537958
193,Gao matching,266.91427312773413,5.3382854625546825,15,200,1600,1.4298978917557188
193,GC (Liu),266.91113893170467,5.338222778634093,15,200,1600,1.4298811014198467
193,Structured (Chen),266.88612865735263,5.337722573147053,15,200,1600,1.4297471178072465
193,Mussbah,280.17000152951306,5.603400030590262,7,164,612,2.1724218262820867
193,MJH weighted-count default,280.17000152951306,5.603400030590262,7,164,612,2.1724218262820867
193,MJH weighted-count strict,287.93584666143596,5.758716933228719,3,164,612,2.2326377358084986
193,MJH weighted-power,280.17000152951306,5.603400030590262,7,164,612,2.1724218262820867
193,MJH beam-resource matching,285.2706770396047,5.705413540792095,5,164,612,2.211972166241443
193,TopAP (bisect),266.9262737417644,5.338525474835288,15,198,1584,1.4427147486267786
193,Hybrid#3 (TopAP N=8 adaptive),280.8340807247439,5.616681614494878,8,176,1408,1.682984902465505
193,Hybrid#4 (TopAP+greedy),266.91447760487523,5.338289552097504,15,185,1480,1.531424208108297
194,Random,244.00442639323097,4.880088527864619,15,200,1600,1.3071665699637376
194,Gao matching,244.54058091538164,4.890811618307633,15,200,1600,1.3100388263324019
194,GC (Liu),244.53339656274864,4.890667931254972,15,200,1600,1.310000338729011
194,Structured (Chen),244.5439887436827,4.890879774873654,15,200,1600,1.3100570825554432
194,Mussbah,258.91364927174993,5.178272985434998,7,173,680,1.9005393944512408
194,MJH weighted-count default,258.91364927174993,5.178272985434998,7,173,680,1.9005393944512408
194,MJH weighted-count strict,265.8052581533146,5.316105163066291,4,173,680,1.9511268169660598
194,MJH weighted-power,258.91364927174993,5.178272985434998,7,173,680,1.9005393944512408
194,MJH beam-resource matching,265.8597186929571,5.317194373859142,4,173,680,1.951526581139655
194,TopAP (bisect),245.65407736214357,4.9130815472428715,14,195,1560,1.3457424918263974
194,Hybrid#3 (TopAP N=8 adaptive),258.98317734049493,5.179663546809898,7,172,1376,1.5833493621795087
194,Hybrid#4 (TopAP+greedy),244.5499441732468,4.890998883464936,15,182,1456,1.4233191047041236
195,Random,268.72835040791676,5.374567008158335,15,200,1600,1.4396161628995543
195,Gao matching,268.79882135994717,5.375976427198943,15,200,1600,1.43999368585686
195,GC (Liu),268.9574145691143,5.379148291382286,15,200,1600,1.4408432923345411
195,Structured (Chen),268.9554687360704,5.379109374721407,15,200,1600,1.4408328682289486
195,Mussbah,282.0268170709742,5.640536341419484,9,157,648,2.2229298666971156
195,MJH weighted-count default,282.0268170709742,5.640536341419484,9,157,648,2.2229298666971156
